,date,total_streams,stream_percent_change,total_count,count_percent_change,highest_rank,top_rank_diff
1297,2020-07-24,5019956,3173.848762513451,25,400.0,1.0,-114.0
1298,2020-07-25,3869211,-22.92340809361676,25,0.0,1.0,0.0
1299,2020-07-26,2980405,-22.971246592651575,22,-12.0,1.0,0.0
1300,2020-07-27,2886442,-3.1526923354376346,22,0.0,1.0,0.0
1301,2020-07-28,2548602,-11.70437514420868,22,0.0,1.0,0.0
1302,2020-07-29,2267493,-11.029929349502199,21,-4.545454545454541,1.0,0.0
1303,2020-07-30,2013462,-11.203165787060865,20,-4.761904761904767,1.0,0.0
1304,2020-07-31,1706741,-15.233513222499361,20,0.0,1.0,0.0
1305,2020-08-01,1508041,-11.642071058233206,19,-5.000000000000004,1.0,0.0
1306,2020-08-02,1373935,-8.892729043838997,19,0.0,1.0,0.0
1307,2020-08-03,1471514,7.102155487705031,20,5.263157894736836,1.0,0.0
1308,2020-08-04,1377571,-6.384105078171187,20,0.0,1.0,0.0
1309,2020-08-05,1275005,-7.445423865630152,20,0.0,1.0,0.0
1310,2020-08-06,1209121,-5.167352284893001,20,0.0,1.0,0.0
1311,2020-08-07,1096033,-9.352910089230114,19,-5.000000000000004,2.0,1.0
1312,2020-08-08,932795,-14.893529665621386,18,-5.263157894736848,5.0,3.0
1313,2020-08-09,883413,-5.293982064655145,18,0.0,5.0,0.0
1314,2020-08-10,982847,11.255664111802744,19,5.555555555555558,5.0,0.0
1315,2020-08-11,944546,-3.896944285326198,19,0.0,5.0,0.0
1316,2020-08-12,897258,-5.0064263677999765,19,0.0,5.0,0.0
1317,2020-08-13,832837,-7.179763234209114,18,-5.263157894736848,5.0,0.0
1318,2020-08-14,760887,-8.639145475044941,17,-5.555555555555558,8.0,3.0
1319,2020-08-15,620553,-18.44347452381234,14,-17.647058823529417,9.0,1.0
1320,2020-08-16,575156,-7.3155717561594225,13,-7.14285714285714,8.0,-1.0
1321,2020-08-17,642074,11.634756483458396,14,7.692307692307687,8.0,0.0
1322,2020-08-18,724869,12.894931113859155,16,14.28571428571428,8.0,0.0
1323,2020-08-19,640501,-11.639068576528999,15,-6.25,11.0,3.0
1324,2020-08-20,545381,-14.850874549766512,13,-13.33333333333333,16.0,5.0
1325,2020-08-21,523818,-3.9537497639265062,13,0.0,16.0,0.0
1326,2020-08-22,394285,-24.72862711857935,10,-23.076923076923073,17.0,1.0
1327,2020-08-23,395407,0.28456573290893683,11,10.000000000000009,18.0,1.0
1328,2020-08-24,509806,28.931961244995662,13,18.181818181818187,18.0,0.0
1329,2020-08-25,429170,-15.816997053781245,11,-15.384615384615385,18.0,0.0
1330,2020-08-26,361070,-15.867837919705474,9,-18.181818181818176,19.0,1.0
1331,2020-08-27,335905,-6.969562688675324,8,-11.111111111111116,20.0,1.0
1332,2020-08-28,229755,-31.60119676694303,5,-37.5,26.0,6.0
1333,2020-08-29,213552,-7.052294835803352,5,0.0,29.0,3.0
1334,2020-08-30,205839,-3.611766689143625,5,0.0,26.0,-3.0
1335,2020-08-31,226310,9.94515130757534,5,0.0,26.0,0.0
1336,2020-09-01,232489,2.7303256594936043,5,0.0,28.0,2.0
1337,2020-09-02,227673,-2.0714958557179086,5,0.0,28.0,0.0
1338,2020-09-03,225256,-1.0616102919538073,5,0.0,28.0,0.0
1339,2020-09-04,213329,-5.294864509713393,5,0.0,30.0,2.0
1340,2020-09-05,199197,-6.624509560350445,5,0.0,32.0,2.0
1341,2020-09-06,191312,-3.958392947684952,5,0.0,32.0,0.0
1342,2020-09-07,208485,8.97643639708956,5,0.0,34.0,2.0
1343,2020-09-08,181202,-13.086313164016595,4,-19.999999999999996,35.0,1.0
1344,2020-09-09,178052,-1.738391408483353,4,0.0,35.0,0.0
1345,2020-09-10,177783,-0.15107945993305671,4,0.0,37.0,2.0
1346,2020-09-11,171410,-3.5847071992260227,4,0.0,39.0,2.0
1347,2020-09-12,160969,-6.091243218015285,4,0.0,39.0,0.0
1348,2020-09-13,157288,-2.2867757145785816,4,0.0,41.0,2.0
1349,2020-09-14,173861,10.536722445450387,4,0.0,40.0,-1.0
1350,2020-09-15,174844,0.5653941942126206,4,0.0,39.0,-1.0
1351,2020-09-16,172054,-1.5957081741438062,4,0.0,40.0,1.0
1352,2020-09-17,176790,2.752624176130758,4,0.0,42.0,2.0
1353,2020-09-18,169405,-4.177272470162341,4,0.0,44.0,2.0
1354,2020-09-19,155391,-8.272483102623884,4,0.0,44.0,0.0
1355,2020-09-20,149294,-3.9236506618787415,4,0.0,45.0,1.0
1356,2020-09-21,170216,14.013959033852675,4,0.0,44.0,-1.0
1357,2020-09-22,167852,-1.3888236123513642,4,0.0,44.0,0.0
1358,2020-09-23,151528,-9.725234134833071,4,0.0,56.0,12.0
1359,2020-09-24,168857,11.436170212765951,5,25.0,72.0,16.0
1360,2020-09-25,134667,-20.247902070983137,4,-19.999999999999996,88.0,16.0
1361,2020-09-26,122557,-8.992551998633669,4,0.0,90.0,2.0
1362,2020-09-27,118019,-3.702766875821051,4,0.0,91.0,1.0
1363,2020-09-28,132815,12.536964387090222,4,0.0,87.0,-4.0
1364,2020-09-29,131845,-0.7303391936151815,4,0.0,98.0,11.0
1365,2020-09-30,132352,0.38454245515566754,4,0.0,98.0,0.0
1366,2020-10-01,133041,0.5205814796905184,4,0.0,94.0,-4.0
1367,2020-10-02,69427,-47.81533512225554,2,-50.0,130.0,36.0
1368,2020-10-03,63208,-8.957610151670103,2,0.0,136.0,6.0
1369,2020-10-04,60668,-4.018478673585624,2,0.0,137.0,1.0
1370,2020-10-05,66465,9.555284499241768,2,0.0,133.0,-4.0
1371,2020-10-06,69826,5.056796810351316,2,0.0,132.0,-1.0
1372,2020-10-07,66852,-4.259158479649416,2,0.0,135.0,3.0
1373,2020-10-08,68443,2.379883922694903,2,0.0,128.0,-7.0
1374,2020-10-09,66359,-3.04486945341379,2,0.0,122.0,-6.0
1375,2020-10-10,62445,-5.898220286622768,2,0.0,103.0,-19.0
1376,2020-10-11,60806,-2.6247097445752265,2,0.0,100.0,-3.0
1377,2020-10-12,65935,8.435022859586216,2,0.0,113.0,13.0
1378,2020-10-13,68494,3.8810950178205905,2,0.0,111.0,-2.0
1379,2020-10-14,66553,-2.833824860571732,2,0.0,121.0,10.0
1380,2020-10-15,67256,1.0563009931934042,2,0.0,118.0,-3.0
1381,2020-10-16,66845,-0.6110978946116341,2,0.0,125.0,7.0
1382,2020-10-17,61194,-8.453885855336974,2,0.0,131.0,6.0
1383,2020-10-18,58390,-4.582148576657841,2,0.0,133.0,2.0
1384,2020-10-19,65972,12.985100188388433,2,0.0,139.0,6.0
1385,2020-10-20,68515,3.854665615715769,2,0.0,127.0,-12.0
1386,2020-10-21,68080,-0.6348974677078068,2,0.0,127.0,0.0
1387,2020-10-22,67534,-0.801997649823738,2,0.0,129.0,2.0
1388,2020-10-23,64495,-4.4999555779311144,2,0.0,137.0,8.0
1389,2020-10-24,59011,-8.502984727498253,2,0.0,150.0,13.0
1390,2020-10-25,52567,-10.919997966480821,2,0.0,153.0,3.0
1391,2020-10-26,58865,11.980900564993258,2,0.0,165.0,12.0
1392,2020-10-27,62642,6.416376454599515,2,0.0,158.0,-7.0
1393,2020-10-28,64287,2.626033651543702,2,0.0,147.0,-11.0
1394,2020-10-29,63612,-1.0499790004199872,2,0.0,141.0,-6.0
1395,2020-10-30,32254,-49.29573036533987,1,-50.0,164.0,23.0
1396,2020-10-31,29080,-9.84063992063,1,0.0,169.0,5.0
1397,2020-11-01,43963,51.17950481430535,2,100.0,174.0,5.0
1398,2020-11-02,54889,24.852717057525652,2,0.0,166.0,-8.0
1399,2020-11-03,58809,7.141685948004151,2,0.0,167.0,1.0
1400,2020-11-04,60264,2.4741111054430442,2,0.0,152.0,-15.0
1401,2020-11-05,60767,0.8346608257002508,2,0.0,152.0,0.0
1402,2020-11-06,31306,-48.48190629782613,1,-50.0,159.0,7.0
1403,2020-11-07,28813,-7.963329713154033,1,0.0,158.0,-1.0
1404,2020-11-08,27391,-4.935272272932356,1,0.0,162.0,4.0
1405,2020-11-09,57976,111.66076448468476,2,100.0,159.0,-3.0
1406,2020-11-10,61649,6.3353801573064805,2,0.0,139.0,-20.0
1407,2020-11-11,54596,-11.440574867394437,2,0.0,136.0,-3.0
1408,2020-11-12,44789,-17.96285442156934,2,0.0,155.0,19.0
1409,2020-11-13,55228,23.307062001830815,2,0.0,153.0,-2.0
1410,2020-11-14,27489,-50.22633446802347,1,-50.0,156.0,3.0
1411,2020-11-15,26202,-4.681872749099636,1,0.0,164.0,8.0
1412,2020-11-16,55831,113.07915426303335,2,100.0,158.0,-6.0
1413,2020-11-17,56879,1.8770933710662518,2,0.0,156.0,-2.0
1414,2020-11-18,60770,6.8408375674677835,2,0.0,148.0,-8.0
1415,2020-11-19,61332,0.9247984202731541,2,0.0,151.0,3.0
1416,2020-11-20,30895,-49.62662231787648,1,-50.0,176.0,25.0
1417,2020-11-21,28626,-7.34423045800291,1,0.0,178.0,2.0
1418,2020-11-22,26737,-6.5988961084328945,1,0.0,182.0,4.0
1419,2020-11-23,58735,119.67685230205332,2,100.0,170.0,-12.0
1420,2020-11-24,65008,10.680173661360337,2,0.0,142.0,-28.0
1421,2020-11-25,144900,122.89564361309377,4,100.0,99.0,-43.0
1422,2020-11-26,136264,-5.959972394755009,4,0.0,118.0,19.0
1423,2020-11-27,122874,-9.82651323900663,4,0.0,127.0,9.0
1424,2020-11-28,59943,-51.21587968162509,2,-50.0,147.0,20.0
1425,2020-11-29,54981,-8.277863970772238,2,0.0,153.0,6.0
1426,2020-11-30,59860,8.87397464578672,2,0.0,161.0,8.0
1427,2020-12-01,61803,3.2459071166054176,2,0.0,167.0,6.0
1428,2020-12-02,100434,62.506674433279926,3,50.0,129.0,-38.0
1429,2020-12-03,136895,36.30344305713204,4,33.33333333333333,124.0,-5.0
1430,2020-12-04,68031,-50.30424778114613,2,-50.0,140.0,16.0
1431,2020-12-05,61102,-10.185062692008051,2,0.0,159.0,19.0
1432,2020-12-06,55835,-8.620012438218062,2,0.0,164.0,5.0
1433,2020-12-07,62365,11.695173278409609,2,0.0,149.0,-15.0
1434,2020-12-08,61205,-1.860017638098288,2,0.0,156.0,7.0
1435,2020-12-09,62299,1.7874356670206648,2,0.0,155.0,-1.0
1436,2020-12-10,196025,214.65192057657427,5,150.0,84.0,-71.0
1437,2020-12-11,2989691,1425.1580155592399,22,340.00000000000006,1.0,-83.0
1438,2020-12-12,2038084,-31.829610484829374,20,-9.090909090909093,2.0,1.0
1439,2020-12-13,1743856,-14.436500163879407,20,0.0,4.0,2.0
1440,2020-12-14,1642456,-5.814700296354747,19,-5.000000000000004,4.0,0.0
1441,2020-12-15,1362894,-17.02097346900008,19,0.0,4.0,0.0
1442,2020-12-16,1160764,-14.830940630746047,18,-5.263157894736848,5.0,1.0
1443,2020-12-17,1008880,-13.084830335882225,17,-5.555555555555558,6.0,1.0
1444,2020-12-18,825888,-18.138133375624456,16,-5.882352941176472,8.0,2.0
1445,2020-12-19,634489,-23.17493413150451,14,-12.5,11.0,3.0
1446,2020-12-20,552063,-12.990926556646375,13,-7.14285714285714,14.0,3.0
1447,2020-12-21,531765,-3.6767542834785116,12,-7.692307692307687,15.0,1.0
1448,2020-12-22,408363,-23.206115483343204,8,-33.333333333333336,17.0,2.0
1449,2020-12-23,347907,-14.804475429948349,7,-12.5,18.0,1.0
1450,2020-12-24,256961,-26.14089397453917,4,-42.85714285714286,41.0,23.0
1451,2020-12-25,194480,-24.31536303174412,5,25.0,33.0,-8.0
1452,2020-12-26,235477,21.08031674208144,6,19.999999999999996,24.0,-9.0
1453,2020-12-27,228007,-3.1722843419951796,6,0.0,23.0,-1.0
1454,2020-12-28,266436,16.85430710460645,6,0.0,21.0,-2.0
1455,2020-12-29,209945,-21.202465132339476,4,-33.333333333333336,23.0,2.0
1456,2020-12-30,204199,-2.7369072852413745,4,0.0,23.0,0.0
1457,2020-12-31,158203,-22.525085823143108,2,-50.0,34.0,11.0
1458,2021-01-01,147358,-6.855116527499483,4,100.0,25.0,-9.0
1459,2021-01-02,174604,18.489664626284295,4,0.0,24.0,-1.0
1460,2021-01-03,171473,-1.7932006139607326,4,0.0,23.0,-1.0
1461,2021-01-04,234289,36.63317256944243,5,25.0,24.0,1.0
1462,2021-01-05,229183,-2.179359679711812,5,0.0,24.0,0.0
1463,2021-01-06,219968,-4.020804335400097,5,0.0,25.0,1.0
1464,2021-01-07,224756,2.1766802443991873,5,0.0,22.0,-3.0
1465,2021-01-08,246409,9.634003096691512,6,19.999999999999996,23.0,1.0
1466,2021-01-09,174724,-29.09187570259203,4,-33.333333333333336,25.0,2.0
1467,2021-01-10,166566,-4.669078088871592,4,0.0,25.0,0.0
1468,2021-01-11,185410,11.313233192848472,4,0.0,25.0,0.0
1469,2021-01-12,182399,-1.6239685022382822,4,0.0,25.0,0.0
1470,2021-01-13,178331,-2.2302753852817214,4,0.0,27.0,2.0
1471,2021-01-14,173738,-2.575547717446769,4,0.0,31.0,4.0
1472,2021-01-15,141070,-18.803025244909,3,-25.0,33.0,2.0
1473,2021-01-16,75939,-46.16927766357127,1,-66.66666666666667,37.0,4.0
1474,2021-01-17,95985,26.397503259194878,2,100.0,35.0,-2.0
1475,2021-01-18,165150,72.05813408345054,4,100.0,31.0,-4.0
1476,2021-01-19,139854,-15.316984559491376,3,-25.0,34.0,3.0
1477,2021-01-20,143038,2.2766599453716063,3,0.0,32.0,-2.0
1478,2021-01-21,177871,24.352270026146904,4,33.33333333333333,32.0,0.0
1479,2021-01-22,174888,-1.6770580926626644,4,0.0,32.0,0.0
1480,2021-01-23,78571,-55.07353277526188,1,-75.0,33.0,1.0
1481,2021-01-24,73392,-6.591490499039088,1,0.0,33.0,0.0
1482,2021-01-25,139543,90.13380204926969,3,200.0,33.0,0.0
1483,2021-01-26,140131,0.4213754899923261,3,0.0,34.0,1.0
1484,2021-01-27,139674,-0.32612341309203874,3,0.0,34.0,0.0
1485,2021-01-28,142406,1.9559832180649162,3,0.0,34.0,0.0
1486,2021-01-29,109530,-23.086105922503265,2,-33.333333333333336,34.0,0.0
1487,2021-01-30,101390,-7.431753857390666,2,0.0,36.0,2.0
1488,2021-01-31,95486,-5.823059473320836,2,0.0,36.0,0.0
1489,2021-02-01,134144,40.48551620132794,3,50.0,35.0,-1.0
1490,2021-02-02,138065,2.9229782919847347,3,0.0,36.0,1.0
1491,2021-02-03,97254,-29.559265563321624,2,-33.333333333333336,49.0,13.0
1492,2021-02-04,145835,49.95270117424475,4,100.0,56.0,7.0
1493,2021-02-05,114154,-21.723866012959846,3,-25.0,59.0,3.0
1494,2021-02-06,100508,-11.954027016136093,3,0.0,73.0,14.0
1495,2021-02-07,70517,-29.83941576789907,2,-33.333333333333336,73.0,0.0
1496,2021-02-08,135345,91.93244182253923,4,100.0,68.0,-5.0
1497,2021-02-09,133589,-1.2974250988215252,4,0.0,79.0,11.0
1498,2021-02-10,78570,-41.18527723090973,2,-50.0,78.0,-1.0
1499,2021-02-11,151149,92.37495227185948,4,100.0,74.0,-4.0
1500,2021-02-12,880686,482.66081813310046,10,150.0,1.0,-73.0
1501,2021-02-13,597671,-32.13574418124053,9,-9.999999999999998,1.0,0.0
1502,2021-02-14,415200,-30.53034194397921,7,-22.22222222222222,4.0,3.0
1503,2021-02-15,368510,-11.245183044315986,6,-14.28571428571429,6.0,2.0
1504,2021-02-16,339431,-7.890966323844673,6,0.0,10.0,4.0
1505,2021-02-17,315039,-7.1861438701827485,6,0.0,14.0,4.0
1506,2021-02-18,293251,-6.915969133980237,6,0.0,18.0,4.0
1507,2021-02-19,244923,-16.480080204330083,5,-16.666666666666664,19.0,1.0
1508,2021-02-20,215765,-11.904966050554666,5,0.0,25.0,6.0
1509,2021-02-21,174145,-19.289504785298817,4,-19.999999999999996,25.0,0.0
1510,2021-02-22,216234,24.16893967670619,5,25.0,29.0,4.0
1511,2021-02-23,186999,-13.520075473792282,4,-19.999999999999996,31.0,2.0
1512,2021-02-24,151990,-18.721490489253956,3,-25.0,34.0,3.0
1513,2021-02-25,147115,-3.2074478584117383,3,0.0,38.0,4.0
1514,2021-02-26,143499,-2.4579410665125923,3,0.0,41.0,3.0
1515,2021-02-27,128607,-10.377772667405349,3,0.0,45.0,4.0
1516,2021-02-28,124617,-3.1024749819216657,3,0.0,46.0,1.0
1517,2021-03-01,162438,30.349791761958645,4,33.33333333333333,49.0,3.0
1518,2021-03-02,163688,0.7695243723759182,4,0.0,50.0,1.0
1519,2021-03-03,162307,-0.8436782170959334,4,0.0,50.0,0.0
1520,2021-03-04,133830,-17.54514592716272,3,-25.0,50.0,0.0
1521,2021-03-05,130724,-2.320854815811102,3,0.0,54.0,4.0
1522,2021-03-06,120290,-7.981701906306416,3,0.0,53.0,-1.0
1523,2021-03-07,108431,-9.85867486906642,3,0.0,57.0,4.0
1524,2021-03-08,143453,32.29888131622876,4,33.33333333333333,70.0,13.0
1525,2021-03-09,144481,0.7166110154545491,4,0.0,73.0,3.0
1526,2021-03-10,116194,-19.57835286300621,3,-25.0,79.0,6.0
1527,2021-03-11,143565,23.556293784532766,4,33.33333333333333,77.0,-2.0
1528,2021-03-12,112221,-21.832619371016616,3,-25.0,81.0,4.0
1529,2021-03-13,104305,-7.053938211208244,3,0.0,81.0,0.0
1530,2021-03-14,122325,17.27625713053065,4,33.33333333333333,83.0,2.0
1531,2021-03-15,260848,113.24177396280399,7,75.0,73.0,-10.0
1532,2021-03-16,201162,-22.881524872722814,5,-28.57142857142857,71.0,-2.0
1533,2021-03-17,168894,-16.04080293494795,4,-19.999999999999996,76.0,5.0
1534,2021-03-18,162872,-3.5655499899345133,4,0.0,77.0,1.0
1535,2021-03-19,155975,-4.23461368436564,4,0.0,79.0,2.0
1536,2021-03-20,143789,-7.812790511299883,4,0.0,81.0,2.0
1537,2021-03-21,135370,-5.855107136150883,4,0.0,80.0,-1.0
1538,2021-03-22,151258,11.736721577897624,4,0.0,79.0,-1.0
1539,2021-03-23,152714,0.9625937140514962,4,0.0,82.0,3.0
1540,2021-03-24,151111,-1.049674555050617,4,0.0,82.0,0.0
1541,2021-03-25,154226,2.0613985745577823,4,0.0,80.0,-2.0
1542,2021-03-26,313052,102.98263587203196,5,25.0,7.0,-73.0
1543,2021-03-27,213351,-31.848063580491413,5,0.0,28.0,21.0
1544,2021-03-28,189397,-11.227507722016771,5,0.0,33.0,5.0
1545,2021-03-29,201945,6.625236936171119,5,0.0,42.0,9.0
1546,2021-03-30,194243,-3.813909727896214,5,0.0,50.0,8.0
1547,2021-03-31,187827,-3.30307913283876,5,0.0,50.0,0.0
1548,2021-04-01,164426,-12.458805177104459,5,0.0,53.0,3.0
1549,2021-04-02,144989,-11.821123180032355,5,0.0,61.0,8.0
1550,2021-04-03,154269,6.400485554076507,5,0.0,68.0,7.0
1551,2021-04-04,162133,5.097589275875247,5,0.0,66.0,-2.0
1552,2021-04-05,178098,9.846854125933646,5,0.0,70.0,4.0
1553,2021-04-06,178298,0.11229772372514102,5,0.0,79.0,9.0
1554,2021-04-07,311722,74.8320227933011,6,19.999999999999996,9.0,-70.0
1555,2021-04-08,436915,40.16174668454584,7,16.666666666666675,4.0,-5.0
1556,2021-04-09,4476141,924.487829440509,30,328.57142857142856,1.0,-3.0
1557,2021-04-10,3401000,-24.019372937537042,31,3.3333333333333437,3.0,2.0
1558,2021-04-11,2544084,-25.19600117612467,30,-3.2258064516129004,5.0,2.0
1559,2021-04-12,2442762,-3.982651516223523,29,-3.3333333333333326,6.0,1.0
1560,2021-04-13,2007991,-17.79833647322171,29,0.0,8.0,2.0
1561,2021-04-14,1723737,-14.15613914604199,29,0.0,11.0,3.0
1562,2021-04-15,1501044,-12.919198230356487,29,0.0,12.0,1.0
1563,2021-04-16,1243217,-17.176511814443817,26,-10.344827586206895,20.0,8.0
1564,2021-04-17,982400,-20.979201539232495,23,-11.538461538461542,20.0,0.0
1565,2021-04-18,784372,-20.157573289902274,19,-17.391304347826086,24.0,4.0
1566,2021-04-19,814918,3.8943256516040803,18,-5.263157894736848,24.0,0.0
1567,2021-04-20,703915,-13.621370493718388,16,-11.111111111111116,27.0,3.0
1568,2021-04-21,623119,-11.478090394436824,14,-12.5,30.0,3.0
1569,2021-04-22,563294,-9.600894853150043,13,-7.14285714285714,31.0,1.0
1570,2021-04-23,499703,-11.289131430478584,12,-7.692307692307687,32.0,1.0
1571,2021-04-24,410513,-17.84860206962936,11,-8.333333333333337,36.0,4.0
1572,2021-04-25,362900,-11.598414666527002,10,-9.090909090909093,36.0,0.0
1573,2021-04-26,369490,1.8159272526866888,9,-9.999999999999998,35.0,-1.0
1574,2021-04-27,363386,-1.6520068202116378,9,0.0,35.0,0.0
1575,2021-04-28,359974,-0.9389464646409107,9,0.0,35.0,0.0
1576,2021-04-29,358619,-0.37641607449426795,9,0.0,36.0,1.0
1577,2021-04-30,312646,-12.819454630122774,8,-11.111111111111116,42.0,6.0
1578,2021-05-01,232406,-25.664809401047826,6,-25.0,42.0,0.0
1579,2021-05-02,216037,-7.043277712279372,6,0.0,43.0,1.0
1580,2021-05-03,293283,35.75591218170962,8,33.33333333333333,42.0,-1.0
1581,2021-05-04,265947,-9.320690254805086,7,-12.5,45.0,3.0
1582,2021-05-05,265217,-0.2744907819979159,7,0.0,42.0,-3.0
1583,2021-05-06,237938,-10.285539765550478,6,-14.28571428571429,43.0,1.0
1584,2021-05-07,176152,-25.967268784305155,4,-33.333333333333336,48.0,5.0
1585,2021-05-08,160095,-9.11542304373496,4,0.0,49.0,1.0
1586,2021-05-09,150449,-6.025172553796187,4,0.0,49.0,0.0
1587,2021-05-10,198013,31.614699998005968,5,25.0,49.0,0.0
1588,2021-05-11,196403,-0.8130779292268686,5,0.0,50.0,1.0
1589,2021-05-12,187635,-4.464290260332071,5,0.0,55.0,5.0
1590,2021-05-13,179259,-4.46398593013031,5,0.0,59.0,4.0
1591,2021-05-14,148744,-17.0228551983443,4,-19.999999999999996,71.0,12.0
1592,2021-05-15,132868,-10.673371699026513,4,0.0,81.0,10.0
1593,2021-05-16,129887,-2.2435800945299067,4,0.0,81.0,0.0
1594,2021-05-17,134094,3.238969257893398,4,0.0,82.0,1.0
1595,2021-05-18,144864,8.031679269765979,4,0.0,81.0,-1.0
1596,2021-05-19,143931,-0.6440523525513608,4,0.0,81.0,0.0
1597,2021-05-20,144566,0.44118362270810785,4,0.0,83.0,2.0
1598,2021-05-21,135297,-6.411604388307069,4,0.0,112.0,29.0
1599,2021-05-22,94821,-29.91640612873899,3,-25.0,120.0,8.0
1600,2021-05-23,117696,24.12440282215964,4,33.33333333333333,115.0,-5.0
1601,2021-05-24,130519,10.895017672648176,4,0.0,117.0,2.0
1602,2021-05-25,134903,3.358897938231209,4,0.0,123.0,6.0
1603,2021-05-26,133399,-1.114875132502613,4,0.0,114.0,-9.0
1604,2021-05-27,134730,0.9977586038875774,4,0.0,115.0,1.0
1605,2021-05-28,130913,-2.833073554516441,4,0.0,126.0,11.0
1606,2021-05-29,121481,-7.204784857118851,4,0.0,131.0,5.0
1607,2021-05-30,115514,-4.911879223911553,4,0.0,131.0,0.0
1608,2021-05-31,130220,12.730924390117204,4,0.0,136.0,5.0
1609,2021-06-01,129699,-0.40009215174320323,4,0.0,135.0,-1.0
1610,2021-06-02,128289,-1.0871325145143773,4,0.0,134.0,-1.0
1611,2021-06-03,133817,4.3090210384366445,4,0.0,132.0,-2.0
1612,2021-06-04,130862,-2.2082396108117797,4,0.0,132.0,0.0
1613,2021-06-05,120583,-7.854839449190754,4,0.0,135.0,3.0
1614,2021-06-06,113060,-6.238856223514089,4,0.0,141.0,6.0
1615,2021-06-07,127650,12.904652396957372,4,0.0,133.0,-8.0
1616,2021-06-08,128358,0.5546415981198649,4,0.0,134.0,1.0
1617,2021-06-09,125013,-2.6059926144065826,4,0.0,139.0,5.0
1618,2021-06-10,154677,23.728732211849966,5,25.0,136.0,-3.0
1619,2021-06-11,121215,-21.633468453616246,4,-19.999999999999996,150.0,14.0
1620,2021-06-12,114727,-5.352472878769133,4,0.0,147.0,-3.0
1621,2021-06-13,110715,-3.496997219486264,4,0.0,135.0,-12.0
1622,2021-06-14,125766,13.59436390732962,4,0.0,130.0,-5.0
1623,2021-06-15,128724,2.3519870235198637,4,0.0,126.0,-4.0
1624,2021-06-16,102015,-20.749044467232213,3,-25.0,118.0,-8.0
1625,2021-06-17,100507,-1.4782139881389988,3,0.0,119.0,1.0
1626,2021-06-18,97907,-2.5868844956072667,3,0.0,123.0,4.0
1627,2021-06-19,327582,234.58486114373844,10,233.33333333333334,51.0,-72.0
1628,2021-06-20,154106,-52.956511652044384,5,-50.0,99.0,48.0
1629,2021-06-21,199363,29.3674483796867,6,19.999999999999996,100.0,1.0
1630,2021-06-22,169533,-14.962656059549662,5,-16.666666666666664,105.0,5.0
1631,2021-06-23,191706,13.078869600608733,6,19.999999999999996,105.0,0.0
1632,2021-06-24,132077,-31.104399444983464,4,-33.333333333333336,104.0,-1.0
1633,2021-06-26,96398,-27.013787411888522,3,-25.0,107.0,3.0
1634,2021-06-27,92870,-3.6598269673644657,3,0.0,103.0,-4.0
1635,2021-06-28,102424,10.287498654032511,3,0.0,108.0,5.0
1636,2021-06-29,100963,-1.4264234944934784,3,0.0,110.0,2.0
1637,2021-06-30,98751,-2.1909016174242013,3,0.0,115.0,5.0
1638,2021-07-01,97017,-1.7559315855029345,3,0.0,116.0,1.0
1639,2021-07-02,96674,-0.3535462857025107,3,0.0,115.0,-1.0
1640,2021-07-03,88658,-8.291784761156052,3,0.0,126.0,11.0
1641,2021-07-04,86215,-2.7555324956574756,3,0.0,120.0,-6.0
1642,2021-07-05,95219,10.443658296120173,3,0.0,122.0,2.0
1643,2021-07-06,95199,-0.021004211344377577,3,0.0,118.0,-4.0
1644,2021-07-07,97686,2.6124223993949425,3,0.0,117.0,-1.0
1645,2021-07-08,99486,1.8426386585590482,3,0.0,117.0,0.0
1646,2021-07-09,96297,-3.2054761473976234,3,0.0,130.0,13.0
1647,2021-07-10,88172,-8.437438341796732,3,0.0,142.0,12.0
1648,2021-07-11,84123,-4.592160776663789,3,0.0,135.0,-7.0
1649,2021-07-12,94830,12.727791448236502,3,0.0,128.0,-7.0
1650,2021-07-13,94739,-0.09596119371506617,3,0.0,137.0,9.0
1651,2021-07-14,97829,3.261592374840361,3,0.0,121.0,-16.0
1652,2021-07-15,99652,1.8634556215437081,3,0.0,116.0,-5.0
1653,2021-07-16,99540,-0.11239112110142946,3,0.0,113.0,-3.0
1654,2021-07-17,92847,-6.723930078360462,3,0.0,114.0,1.0
1655,2021-07-18,88119,-5.0922485379172215,3,0.0,116.0,2.0
1656,2021-07-19,96087,9.042317774827225,3,0.0,124.0,8.0
1657,2021-07-20,91321,-4.960088253353733,3,0.0,130.0,6.0
1658,2021-07-21,90579,-0.8125184787726836,3,0.0,139.0,9.0
1659,2021-07-22,89814,-0.8445666214023095,3,0.0,141.0,2.0
1660,2021-07-23,87086,-3.0373883804306723,3,0.0,144.0,3.0
1661,2021-07-24,103375,18.70449900098754,4,33.33333333333333,151.0,7.0
1662,2021-07-25,78070,-24.47883917775091,3,-25.0,147.0,-4.0
1663,2021-07-26,89663,14.849494043806843,3,0.0,145.0,-2.0
1664,2021-07-27,85183,-4.9964868451869755,3,0.0,146.0,1.0
1665,2021-07-28,83920,-1.482690208140125,3,0.0,149.0,3.0
1666,2021-07-29,58614,-30.154909437559585,2,-33.333333333333336,151.0,2.0
1667,2021-07-30,57159,-2.482342102569357,2,0.0,154.0,3.0
1668,2021-07-31,54422,-4.78839727776903,2,0.0,157.0,3.0
1669,2021-08-01,111397,104.69111756275038,3,50.0,51.0,-106.0
